Reactions,ReactionNames,rxnFormulas,subSystems,Cancer_Normal_Malignant,Cancer_Tumor_Malignant,Fibroblast_Normal_FGFR2_,Fibroblast_Tumor_FGFR2_,Fibroblast_Normal_ICAM1_,Fibroblast_Tumor_ICAM1_,Fibroblast_Normal_FAP_,Fibroblast_Tumor_FAP_,Fibroblast_Normal_ICAM1__1,Fibroblast_Tumor_ICAM1__1,Fibroblast_Normal_MFAP5_,Fibroblast_Tumor_MFAP5_,Fibroblast_Normal_CD73_,Fibroblast_Tumor_CD73_,Fibroblast_Normal_DES_,Fibroblast_Tumor_DES_,Macrophage_Normal_THBS1_,Macrophage_Tumor_THBS1_,Macrophage_Normal_VCAN_,Macrophage_Tumor_VCAN_,Macrophage_Normal_MARCO_,Macrophage_Tumor_MARCO_
MAR08926,"",MAM02578c  <=> MAM02578x,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR09179,"",MAM01740c  <=> MAM01740x,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR09181,"",MAM01640c  <=> MAM01640x,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR09678,"",MAM02674x  -> MAM02674c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999999993994541,1,1
MAR09679,"",MAM01252x  <=> MAM01252c,"Transport reactions",0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0
MAR09680,"",MAM02633x  <=> MAM02633c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR09017,"",MAM02555c  -> MAM02555n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR00984,"",MAM01362c  <=> MAM01362n,"Transport reactions",1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1
MAR01089,"",MAM02369c  <=> MAM02369n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR01090,"",MAM01261c  <=> MAM01261n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR01094,"",MAM02362c  <=> MAM02362n,"Transport reactions",1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
MAR01095,"",MAM02039c  <=> MAM02039n,"Transport reactions",1,1,1,1,1,1,1,0.994047382580292,1,1,1,1,1,1,1,1,0.983849942369241,0.989988098645042,1,0.997419894276789,1,1
MAR02564,"",MAM01784c  <=> MAM01784n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR02585,"",MAM01784c + MAM02039c + MAM02555c + MAM02630c  -> MAM00028c + MAM02040c + MAM02554c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR04274,"",MAM01646c  <=> MAM01646n,"Transport reactions",1,1,1,1,1,1,1,0.999988021307109,1,1,1,1,1,1,1,1,0.999988389636497,0.999988305731394,1,0.99998954412019,1,1
MAR04275,"",MAM02585c  <=> MAM02585n,"Transport reactions",0,0,0,0,0,1,0,NaN,0,0,0,0,0,0,0,0,NaN,NaN,0,3.64555004484443e-10,0,0
MAR04277,"",MAM02578c  <=> MAM02578n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR04535,"",MAM01592c  <=> MAM01592n,"Transport reactions",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR04538,"",MAM00965c  <=> MAM00965n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04893,"",MAM02040c  <=> MAM02040n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR04904,"",MAM02630c  <=> MAM02630n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR04916,"",MAM01597c  <=> MAM01597n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05422,"",MAM02759c  <=> MAM02759n,"Transport reactions",0.994020199420534,0.993931910554084,0.993996708796847,0.993960510170585,0.993943575339109,0.994107232873153,0.993994566699762,0.993809553837559,0.993971298525415,0.993870127269173,0.993896010470775,0.993890277130185,0.993858895286594,0.99395142083878,NaN,0.993934977022349,0.996478412875359,0.995168247016702,0.999513688664548,0.996813229498501,0.999650684435785,0.995940440557191
MAR05423,"",MAM01623c  <=> MAM01623n,"Transport reactions",0,0,0,NaN,-2.67348079541047e-14,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0,0,0,0,0
MAR05424,"",MAM02543c  <=> MAM02543n,"Transport reactions",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR06617,"",MAM02990c  <=> MAM02990n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR06619,"",MAM02666c  <=> MAM02666n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR07653,"",MAM01133c  <=> MAM01133n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07664,"",MAM01400c  <=> MAM01400n,"Transport reactions",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
MAR07665,"",MAM01401c  <=> MAM01401n,"Transport reactions",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
MAR07712,"",MAM01334c  <=> MAM01334n,"Transport reactions",1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
MAR07763,"",MAM02041c  <=> MAM02041n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07764,"",MAM02751c  <=> MAM02751n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07765,"",MAM02877c  <=> MAM02877n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07767,"",MAM02871c  <=> MAM02871n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07773,"",MAM02552c  <=> MAM02552n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07786,"",MAM01371c  <=> MAM01371n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR07792,"",MAM02034c  <=> MAM02034n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0
MAR07795,"",MAM02193c  <=> MAM02193n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07796,"",MAM03130c  <=> MAM03130n,"Transport reactions",0,NaN,0,0,5.03866997801799e-14,0,0,0,0.998773070158886,0,0,NaN,0.999130908238406,0,0,0,0.998817046345941,0.998813346933003,0.998832742830521,0.998736207591978,0.998799843623172,0.99882206112882
MAR07855,"",MAM01714c  <=> MAM01714n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07856,"",MAM01747c  <=> MAM01747n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07857,"",MAM01753c  <=> MAM01753n,"Transport reactions",0.998709419528848,0.997486325557584,0.998348209191248,0.998524044322573,0.999669324159457,0.997887761690743,0.998569929047044,0.998017447907748,0.998445493020783,0.998378018441419,0.998473720479213,0.99980434232529,0.993143956413255,0.999095090995793,0.99517242249916,0.992914326979361,NaN,0.995609422119283,0.995759537505432,0.998230150479311,0.991552748115127,0.991229227174687
MAR07858,"",MAM01754c  <=> MAM01754n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07859,"",MAM01755c  <=> MAM01755n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07860,"",MAM01645c  <=> MAM01645n,"Transport reactions",NaN,0.99209519187405,0,0,0,0,0,NaN,0,0,0,0,NaN,0,0.987239124753935,0,0.991373430049592,0.98823946322158,NaN,0,0.990559506537169,0.987663488339777
MAR07861,"",MAM01642c  <=> MAM01642n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR07862,"",MAM01688c  <=> MAM01688n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR07877,"",MAM01693c  <=> MAM01693n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08024,"",MAM00204c  <=> MAM00204n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08028,"",MAM00211n  -> MAM00211r,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08082,"",MAM01433c  <=> MAM01433n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08361,"",MAM01513c  <=> MAM01513n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08363,"",MAM01260c  <=> MAM01260n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08412,"",MAM02631c  <=> MAM02631n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08447,"",MAM01630c  <=> MAM01630n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08476,"",MAM01668c  <=> MAM01668n,"Transport reactions",0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1
MAR08789,"",MAM02581c  <=> MAM02581n,"Transport reactions",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08828,"",MAM02750c  <=> MAM02750n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08837,"",MAM02736c  <=> MAM02736n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08838,"",MAM00553c  <=> MAM00553n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08839,"",MAM00521c  <=> MAM00521n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08840,"",MAM00523c  <=> MAM00523n,"Transport reactions",1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
MAR08841,"",MAM00526c  <=> MAM00526n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
MAR08842,"",MAM02173c  <=> MAM02173n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
MAR08843,"",MAM02492c  <=> MAM02492n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08844,"",MAM00531c  <=> MAM00531n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08845,"",MAM03057c  <=> MAM03057n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08862,"",MAM03123c  <=> MAM03123n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08868,"",MAM01673c  <=> MAM01673n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08871,"",MAM01833c  <=> MAM01833n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08894,"",MAM02016c  <=> MAM02016n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08909,"",MAM02161c  <=> MAM02161n,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR08918,"",MAM02426c  <=> MAM02426n,"Transport reactions",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
MAR09673,"",MAM02978n  <=> MAM02978c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR09674,"",MAM00240n  -> MAM00240c,"Transport reactions",1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1
MAR08638,"",MAM02882c  <=> MAM02882n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR08642,"",MAM02881c  <=> MAM02881n,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04314,"",MAM01682c  <=> MAM01682l,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR09016,"",MAM02555c  -> MAM02555l,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR09018,"",MAM01285c  -> MAM01285l,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR00769,"",MAM01972c  <=> MAM01972l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR00791,"",MAM01679c  <=> MAM01679l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR00796,"",MAM02908c  <=> MAM02908l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR00798,"",MAM02929c  <=> MAM02929l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR00802,"",MAM01960c  <=> MAM01960l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR00831,"",MAM02008c  <=> MAM02008l,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR00913,"",MAM02810c  <=> MAM02810l,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1
MAR00929,"",MAM02682c  <=> MAM02682l,"Transport reactions",1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1
MAR01917,"",MAM01450c  <=> MAM01450l,"Transport reactions",1,1,0.999974211052964,1,1,1,0.999949341775503,1,1,1,1,0.999973459021686,1,0.999974257038506,0.999999999999303,1,NaN,1,1,0.999973666530276,0.999972132076474,1
MAR02040,"",MAM01790c  <=> MAM01790l,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR02087,"",MAM00986c  <=> MAM00986l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR02090,"",MAM00413c  <=> MAM00413l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR02101,"",MAM00411c  <=> MAM00411l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR03987,"",MAM01439e  -> MAM01439l,"Transport reactions",0.999544517881477,NaN,1,1.00000000000059,0.999999999982503,0.999653348416691,1,0.999638957978043,1,0.999999999998498,1,1,1.0000000000008,1,0.99966728575896,1,1,0.987715404603361,0.989676428941717,1,1,1
MAR04887,"",MAM02040c  -> MAM02040l,"Transport reactions",1.0000000000003,0.999999999999787,0.999999999999445,1.00000000000002,0.999999999942094,0.999999999999238,0.999999999997068,0.999973915218618,1,0.999999999997313,1,0.999999999997366,1.00000000004666,0.999966797736462,1.0000000000003,1,0.999563610302936,0.999906912823832,0.999992877809046,0.999703150802216,0.999366665131469,1
MAR04903,"",MAM02630c  <=> MAM02630l,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR04907,"ATP:ADP phosphatransferase",MAM01285l + MAM01371c  -> MAM01285c + MAM01371l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR04962,"",MAM02527l  -> MAM02527c,"Transport reactions",NaN,0.999876981637962,0.999999999999311,1.00000000000016,1.00000000001356,0.999904981488523,1.00000000004799,0.999909291448218,1,0.999999999998684,1,1.0000000000002,1.00000000000076,0.999899890649444,0.999879824828567,1,0.997771487870215,0.997338229865676,0.998419232061609,0.998202918405972,0.997076670088455,1
MAR05047,"",MAM02751l  -> MAM02751c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05048,"",MAM01365l  -> MAM01365c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05049,"",MAM01369l  -> MAM01369c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05050,"",MAM01370l  -> MAM01370c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05051,"",MAM01628l  -> MAM01628c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05052,"",MAM01975l  -> MAM01975c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05053,"",MAM01986l  -> MAM01986c,"Transport reactions",0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1
MAR05054,"",MAM02125l  -> MAM02125c,"Transport reactions",0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1
MAR05055,"",MAM02360l  -> MAM02360c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05056,"",MAM02426l  -> MAM02426c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05057,"",MAM02471l  -> MAM02471c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05058,"",MAM02724l  -> MAM02724c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05059,"",MAM02770l  -> MAM02770c,"Transport reactions",1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1
MAR05060,"",MAM02896l  -> MAM02896c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05061,"",MAM03089l  -> MAM03089c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05062,"",MAM03101l  -> MAM03101c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05063,"",MAM03135l  -> MAM03135c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05064,"",MAM01307l  -> MAM01307c,"Transport reactions",0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1
MAR05065,"",MAM02184l  -> MAM02184c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05066,"",MAM02993l  -> MAM02993c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05067,"",MAM01974l  -> MAM01974c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05197,"",MAM01308e  -> MAM01308l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05199,"",MAM01343e  -> MAM01343l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05201,"",MAM01345e  -> MAM01345l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05204,"",MAM01350e  -> MAM01350l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05212,"",MAM01827e  -> MAM01827l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05214,"",MAM02044e  -> MAM02044l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05217,"",MAM02753e  -> MAM02753l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05218,"",MAM02802e  -> MAM02802l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05220,"",MAM00186e  -> MAM00186l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05224,"",MAM02935c  -> MAM02935l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05226,"",MAM02012c  -> MAM02012l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05228,"",MAM01358c  -> MAM01358l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR05230,"",MAM02414c  -> MAM02414l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07196,"",MAM02039c + MAM02543c  <=> MAM02039l + MAM02543l,"Transport reactions",1,1,0.998474924486781,1,1,1,0.998459323237879,1,1,1,1,NaN,1,0.999974432394242,1,1,1,1,1,1,1,1
MAR07199,"",MAM00205c  <=> MAM00205l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07224,"",MAM02054e  -> MAM02054l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07252,"",MAM01758l  -> MAM01758c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07283,"",MAM00198c  <=> MAM00198l,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR07374,"",MAM02278e  -> MAM02278l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07430,"",MAM02453l  -> MAM02453c,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07454,"",MAM02288e  -> MAM02288l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07470,"",MAM03110c  <=> MAM03110l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07483,"",MAM02303e  -> MAM02303l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07500,"",MAM01517e  -> MAM01517l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07512,"",MAM01525e  -> MAM01525l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07524,"",MAM01533e  -> MAM01533l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07540,"",MAM01543e  -> MAM01543l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07556,"",MAM01554e  -> MAM01554l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07570,"",MAM02141e  -> MAM02141l,"Transport reactions",1,1,0.999999999997281,1,1,1,1.00000000024453,1,1,1,1,0.999999999999746,1,0.998797608627239,0.999999999999927,1,0.998916001674598,1,1,0.998860275537224,0.998796472485998,1
MAR07581,"",MAM02672e  -> MAM02672l,"Transport reactions",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07584,"",MAM02510e  -> MAM02510l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07710,"",MAM01279c  <=> MAM01279l,"Transport reactions",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAR07711,"",MAM01334c  <=> MAM01334l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07714,"",MAM01280c  <=> MAM01280l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07715,"",MAM03114c  <=> MAM03114l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07718,"",MAM03123c  <=> MAM03123l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07720,"",MAM01590c  <=> MAM01590l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07722,"",MAM01630c  <=> MAM01630l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07724,"",MAM01752c  <=> MAM01752l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07726,"",MAM02996c  <=> MAM02996l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07727,"",MAM02016c  <=> MAM02016l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07729,"",MAM02038c  <=> MAM02038l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MAR07730,"",MAM01597c  <=> MAM01597l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAR07732,"",MAM01674c  <=> MAM01674l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
MAR07762,"",MAM02041c  <=> MAM02041l,"Transport reactions",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
